User_ID,Date,Time,Amount,Merchant_Category,Device_Type,Active_Loans,Session_Time
U000019,2018-09-04,14:23:55,10460.32,Luxury Goods,PC,500000,11.74
U000019,2018-09-04,17:40:33,10360.38,Luxury Goods,Mobile,500000,12.14
U000019,2018-09-05,14:19:34,12998.65,Luxury Goods,Mobile,500000,24.59
U000019,2018-09-05,15:37:38,7485.78,Travel,Mobile,500000,11.58
U000019,2018-09-05,16:22:57,11414.81,Travel,Mobile,500000,22.96
U000019,2018-09-05,18:30:25,5776.68,Travel,Mobile,500000,23.29
U000019,2018-09-11,12:22:32,11558.03,Luxury Goods,PC,500000,54.17
U000019,2018-09-11,15:39:18,10905.27,Luxury Goods,Mobile,500000,23.42
U000019,2018-09-20,16:24:28,8612.3,Travel,Mobile,500000,20.48
U000019,2018-09-22,16:47:50,7120.3,Luxury Goods,Mobile,500000,13.05
U000019,2018-09-25,14:47:29,16242.82,Luxury Goods,Mobile,500000,11.18
U000019,2018-09-29,16:58:21,8902.4,Travel,Mobile,500000,20.22
U000019,2018-09-29,17:48:22,9624.14,Travel,Mobile,500000,22.46
U000019,2018-10-04,15:04:03,9623.17,Luxury Goods,Mobile,500000,23.01
U000019,2018-10-05,16:54:18,15061.11,Luxury Goods,Mobile,500000,20.08
U000019,2018-10-06,16:49:19,12740.32,Luxury Goods,Mobile,500000,57.82
U000019,2018-10-13,14:48:23,14575.36,Luxury Goods,Mobile,500000,21.87
U000019,2018-10-18,15:27:39,13220.06,Travel,Mobile,500000,13.28
U000019,2018-10-20,16:42:08,9113.05,Travel,Mobile,500000,12.48
U000019,2018-10-23,14:49:22,15915.78,Travel,Mobile,500000,22.82
U000019,2018-10-25,13:31:24,11223.41,Luxury Goods,Mobile,500000,21.13
U000019,2018-10-30,15:38:48,7872.98,Travel,Mobile,500000,56.25
U000019,2018-10-30,16:36:53,12520.13,Travel,Mobile,500000,14.07
U000019,2018-10-30,18:20:07,9406.46,Travel,Mobile,500000,12.69
U000019,2018-11-04,14:14:48,13883.04,Travel,PC,500000,23.88
U000019,2018-11-05,15:02:28,487.04,Travel,Mobile,500000,59.2
U000019,2018-11-10,15:34:04,11161.86,Travel,Mobile,500000,21.99
U000019,2018-11-13,14:00:59,5323.76,Travel,Tablet,500000,22.39
U000019,2018-11-15,15:56:17,7979.11,Travel,PC,500000,14.77
U000019,2018-11-15,19:46:39,7048.17,Travel,Mobile,500000,23.12
U000019,2018-11-17,18:54:07,13725.19,Travel,Mobile,500000,51.65
U000019,2018-11-20,15:13:34,7518.56,Luxury Goods,Mobile,500000,10.6
U000019,2018-12-01,17:09:47,7754.77,Travel,Mobile,500000,22.72
U000019,2018-12-02,14:35:15,14735.6,Travel,Mobile,500000,21.32
U000019,2018-12-05,15:36:09,8913.48,Luxury Goods,Tablet,500000,59.92
U000019,2018-12-05,16:21:14,3853.12,Luxury Goods,Mobile,500000,20.41
U000019,2018-12-06,15:36:51,5435.11,Travel,Mobile,500000,20.57
U000019,2018-12-08,16:06:21,9205.28,Luxury Goods,PC,500000,22.27
U000019,2018-12-11,15:01:37,10413.06,Travel,Mobile,500000,11.1
U000019,2018-12-15,16:48:09,12631.17,Travel,PC,500000,20.36
U000019,2018-12-18,15:02:16,10098.69,Travel,PC,500000,10.25
U000019,2018-12-18,18:00:27,8258.15,Travel,Mobile,500000,11.68
U000019,2018-12-20,16:11:11,12578.45,Travel,PC,500000,59.18
U000019,2018-12-20,16:41:19,11478.3,Travel,Mobile,500000,10.81
U000019,2018-12-20,17:33:53,8032.9,Luxury Goods,PC,500000,10.72
U000019,2018-12-22,14:21:59,13180.33,Luxury Goods,PC,500000,24.54
U000019,2018-12-22,16:01:27,8701.51,Travel,Mobile,500000,21.87
U000019,2018-12-25,15:29:04,11064.84,Luxury Goods,Mobile,500000,23.42
U000019,2018-12-25,16:25:34,12706.67,Travel,Mobile,500000,20.63
U000019,2018-12-29,13:09:42,14089.87,Luxury Goods,Mobile,500000,11.09
U000019,2019-01-01,15:36:33,8737.47,Luxury Goods,Mobile,500000,12.52
U000019,2019-01-05,16:50:46,12811.96,Luxury Goods,Mobile,500000,21.06
U000019,2019-01-08,13:00:50,2698.56,Travel,Mobile,500000,56.5
U000019,2019-01-12,14:35:43,11347.63,Travel,Mobile,500000,22.81
U000019,2019-01-15,14:05:24,10074.19,Luxury Goods,Mobile,500000,20.99
U000019,2019-01-15,19:12:42,13705.24,Luxury Goods,PC,500000,20.31
U000019,2019-01-19,15:09:56,12340.35,Luxury Goods,Mobile,500000,22.89
U000019,2019-01-24,14:14:07,11820.97,Travel,PC,500000,13.32
U000019,2019-01-26,13:09:20,12920.33,Luxury Goods,PC,500000,12.17
U000019,2019-01-26,15:29:46,10288.45,Travel,PC,500000,50.06
U000019,2019-01-29,13:26:11,8117.08,Travel,Mobile,500000,57.85
U000019,2019-01-31,17:57:16,6630.16,Travel,PC,500000,13.08
U000019,2019-02-01,15:05:59,8353.68,Luxury Goods,Mobile,500000,23.23
U000019,2019-02-01,17:52:41,7211.22,Luxury Goods,PC,500000,24.84
U000019,2019-02-02,13:33:07,2476.63,Travel,Mobile,500000,24.85
U000019,2019-02-07,13:11:44,18561.64,Travel,Mobile,500000,11.78
U000019,2019-02-09,16:31:55,9526.22,Luxury Goods,Tablet,500000,24.53
U000019,2019-02-16,17:54:19,10566.51,Travel,PC,500000,22.01
U000019,2019-03-03,15:03:01,7891.84,Travel,Mobile,500000,13.98
U000019,2019-03-05,17:12:59,10256.33,Travel,Mobile,500000,21.69
U000019,2019-03-12,16:28:42,9583.81,Travel,Mobile,500000,24.4
U000019,2019-03-14,16:34:14,9486.24,Luxury Goods,Mobile,500000,22.33
U000019,2019-03-21,13:34:13,10513.12,Travel,Mobile,500000,22.41
U000019,2019-03-21,15:30:42,6809.4,Luxury Goods,PC,500000,21.87
U000019,2019-03-21,19:05:51,16157.06,Luxury Goods,PC,500000,20.34
U000019,2019-03-23,14:00:27,9175.92,Travel,Mobile,500000,50.26
U000019,2019-03-23,15:00:38,4870.07,Luxury Goods,Mobile,500000,58.42
U000019,2019-03-31,14:37:59,9338.74,Luxury Goods,Mobile,500000,23.4
U000019,2019-04-01,16:24:56,11176.11,Travel,PC,500000,21.29
U000019,2019-04-02,10:51:11,8358.68,Travel,Mobile,500000,12.52
U000019,2019-04-04,14:32:28,7253.96,Travel,Mobile,500000,53.89
U000019,2019-04-09,18:31:48,11849.42,Luxury Goods,Mobile,500000,10.81
U000019,2019-04-11,14:39:55,10580.25,Luxury Goods,Mobile,500000,21.77
U000019,2019-04-23,14:06:43,12458.59,Luxury Goods,Mobile,500000,11.34
U000019,2019-04-23,16:04:22,9743.38,Travel,Mobile,500000,20.05
U000019,2019-04-23,17:16:54,14064.72,Travel,Mobile,500000,11.25
U000019,2019-04-25,17:42:57,5364.97,Luxury Goods,Mobile,500000,21.35
U000019,2019-04-25,17:58:39,11925.49,Luxury Goods,Mobile,500000,22.99
U000019,2019-04-27,16:47:21,10609.38,Travel,Mobile,500000,13.82
U000019,2019-04-27,16:54:26,16778.55,Travel,Mobile,500000,22.57
U000019,2019-05-01,16:51:09,10379.34,Luxury Goods,Mobile,500000,21.38
U000019,2019-05-02,13:26:50,7576.93,Travel,Mobile,500000,52.0
U000019,2019-05-02,16:21:37,15680.44,Luxury Goods,PC,500000,10.66
U000019,2019-05-02,16:30:45,9881.86,Luxury Goods,PC,500000,21.63
U000019,2019-05-09,14:24:02,9372.38,Travel,Mobile,500000,23.1
U000019,2019-05-23,16:19:06,8917.38,Luxury Goods,Mobile,500000,14.97
U000019,2019-05-25,18:21:27,9826.19,Travel,Mobile,500000,20.72
U000019,2019-05-28,15:07:45,7919.83,Travel,Mobile,500000,10.26
U000019,2019-05-28,15:28:45,4465.6,Luxury Goods,Mobile,500000,58.56
U000019,2019-05-30,14:24:09,9361.71,Luxury Goods,PC,500000,11.31
U000019,2019-05-31,14:35:38,9569.78,Travel,Mobile,500000,22.87
U000019,2019-06-01,16:33:35,11370.61,Travel,PC,500000,10.75
U000019,2019-06-02,19:36:11,11472.7,Luxury Goods,Mobile,500000,22.49
U000019,2019-06-04,15:47:01,10878.34,Luxury Goods,Mobile,500000,56.64
U000019,2019-06-04,16:16:20,17168.76,Travel,Mobile,500000,12.61
U000019,2019-06-04,17:49:47,7276.44,Travel,Mobile,500000,23.23
U000019,2019-06-05,17:43:52,6660.13,Luxury Goods,Mobile,500000,21.53
U000019,2019-06-06,15:20:44,12095.4,Luxury Goods,Mobile,500000,22.54
U000019,2019-06-06,17:41:25,14231.11,Luxury Goods,Tablet,500000,22.01
U000019,2019-06-06,18:16:05,9293.25,Luxury Goods,Mobile,500000,52.17
U000019,2019-06-08,15:22:01,8491.67,Travel,PC,500000,12.67
U000019,2019-06-08,17:54:08,8546.31,Luxury Goods,Mobile,500000,21.37
U000019,2019-06-11,14:20:45,9060.17,Luxury Goods,Mobile,500000,51.92
U000019,2019-06-11,14:49:42,11358.72,Luxury Goods,Mobile,500000,24.63
U000019,2019-06-13,13:48:42,9176.63,Travel,Mobile,500000,10.92
U000019,2019-06-13,14:41:31,12110.23,Travel,Mobile,500000,13.41
U000019,2019-06-15,17:56:23,4126.59,Travel,Mobile,500000,20.38
U000019,2019-06-18,15:50:16,12388.72,Luxury Goods,Mobile,500000,13.74
U000019,2019-06-27,14:37:44,14949.31,Luxury Goods,Mobile,500000,23.58
U000019,2019-06-29,18:59:50,14518.79,Luxury Goods,Mobile,500000,13.12
U000019,2019-07-03,18:41:05,11495.74,Travel,Mobile,500000,23.38
U000019,2019-07-05,14:00:57,10676.51,Travel,Tablet,500000,22.91
U000019,2019-07-05,15:47:48,11012.08,Travel,Mobile,500000,57.57
U000019,2019-07-18,15:19:47,11559.03,Luxury Goods,Mobile,500000,22.1
U000019,2019-07-18,15:52:48,5684.24,Luxury Goods,Mobile,500000,14.96
U000019,2019-07-20,13:20:01,9959.69,Luxury Goods,Mobile,500000,23.69
U000019,2019-07-23,16:28:30,9549.95,Luxury Goods,Mobile,500000,21.49
U000019,2019-08-04,14:02:54,8656.58,Luxury Goods,PC,500000,11.86
U000019,2019-08-04,15:48:39,8760.16,Luxury Goods,PC,500000,10.25
U000019,2019-08-05,16:10:22,7492.01,Luxury Goods,Mobile,500000,22.44
U000019,2019-08-08,15:28:11,14600.25,Luxury Goods,Tablet,500000,11.25
U000019,2019-08-13,15:42:36,8429.92,Luxury Goods,PC,500000,22.86
U000019,2019-08-22,13:43:38,14315.76,Luxury Goods,PC,500000,20.76
U000019,2019-08-24,15:49:05,9954.73,Luxury Goods,Mobile,500000,13.04
U000019,2019-08-27,17:11:46,7252.79,Travel,Mobile,500000,53.26
U000019,2019-08-29,12:32:50,10700.78,Travel,PC,500000,21.32
U000019,2019-08-29,17:49:51,12512.18,Travel,Mobile,500000,56.16
U000019,2019-08-31,14:55:34,13033.21,Luxury Goods,Mobile,500000,20.83
U000019,2019-09-01,16:30:13,10152.77,Luxury Goods,Mobile,500000,22.04
U000019,2019-09-01,16:50:20,11977.57,Travel,PC,500000,11.42
U000019,2019-09-01,18:02:21,1809.28,Luxury Goods,Mobile,500000,21.4
U000019,2019-09-03,16:22:51,11500.21,Luxury Goods,Mobile,500000,21.16
U000019,2019-09-03,16:24:11,6234.51,Travel,PC,500000,22.29
U000019,2019-09-04,18:47:03,15733.31,Travel,Mobile,500000,22.5
U000019,2019-09-07,16:48:35,11720.96,Luxury Goods,Mobile,500000,21.83
U000019,2019-09-10,17:43:41,7676.5,Luxury Goods,Mobile,500000,55.99
U000019,2019-09-10,18:09:24,12078.67,Luxury Goods,Mobile,500000,53.43
U000019,2019-09-12,16:40:40,9574.83,Luxury Goods,Mobile,500000,57.93
U000019,2019-09-21,15:12:17,17548.26,Luxury Goods,Mobile,500000,10.46
U000019,2019-09-24,15:52:36,7811.26,Travel,Mobile,500000,23.0
U000019,2019-09-26,14:49:39,7738.67,Luxury Goods,PC,500000,23.13
U000019,2019-10-02,17:45:48,7641.53,Luxury Goods,Tablet,500000,53.94
U000019,2019-10-04,16:35:33,14528.7,Luxury Goods,Mobile,500000,14.94
U000019,2019-10-05,13:37:35,12992.69,Luxury Goods,Mobile,500000,51.3
U000019,2019-10-05,16:47:33,11513.83,Travel,PC,500000,22.74
U000019,2019-10-10,14:57:28,9037.94,Luxury Goods,Mobile,500000,12.35
U000019,2019-10-15,16:17:40,15229.29,Travel,Mobile,500000,21.64
U000019,2019-10-17,17:54:04,6514.92,Travel,Mobile,500000,21.83
U000019,2019-10-19,14:37:18,6912.69,Luxury Goods,PC,500000,12.85
U000019,2019-10-22,14:31:34,9968.33,Travel,Mobile,500000,20.9
U000019,2019-10-22,16:48:57,8601.4,Travel,Mobile,500000,14.22
U000019,2019-10-24,13:14:10,15265.54,Luxury Goods,PC,500000,57.82
U000019,2019-10-24,16:15:20,14253.94,Luxury Goods,Mobile,500000,11.2
U000019,2019-10-26,16:31:17,5185.76,Luxury Goods,Mobile,500000,23.25
U000019,2019-10-26,17:13:37,11068.44,Travel,Mobile,500000,10.36
U000019,2019-10-29,16:09:10,6576.86,Luxury Goods,Mobile,500000,21.38
U000019,2019-10-30,15:34:23,7753.38,Travel,Tablet,500000,14.51
U000019,2019-10-30,16:06:14,5607.63,Luxury Goods,Mobile,500000,10.89
U000019,2019-11-01,16:13:30,6520.2,Luxury Goods,Mobile,500000,23.39
U000019,2019-11-01,20:42:15,9460.42,Travel,Mobile,500000,21.14
U000019,2019-11-09,17:17:11,4910.23,Travel,Tablet,500000,23.46
U000019,2019-11-12,14:11:21,11659.8,Travel,Mobile,500000,50.66
U000019,2019-11-16,16:44:57,9377.25,Travel,Mobile,500000,53.97
U000019,2019-11-19,16:04:35,15483.15,Travel,Mobile,500000,21.66
U000019,2019-11-19,16:22:20,8277.63,Luxury Goods,Mobile,500000,22.7
U000019,2019-11-19,16:55:11,15841.55,Luxury Goods,PC,500000,22.78
U000019,2019-11-19,17:18:25,11202.51,Travel,Mobile,500000,20.09
U000019,2019-11-19,17:28:34,6026.08,Luxury Goods,PC,500000,24.85
U000019,2019-11-21,16:33:01,8498.72,Luxury Goods,Mobile,500000,22.07
U000019,2019-11-23,14:09:54,10904.59,Travel,Mobile,500000,11.42
U000019,2019-11-23,15:05:32,13656.47,Travel,Mobile,500000,24.79
U000019,2019-11-23,17:21:58,4939.21,Luxury Goods,Mobile,500000,22.52
U000019,2019-11-30,19:58:19,9201.52,Travel,Mobile,500000,10.66
U000019,2019-12-03,15:05:06,14671.37,Travel,PC,500000,20.45
U000019,2019-12-03,15:54:13,11595.81,Luxury Goods,Tablet,500000,22.41
U000019,2019-12-03,15:54:59,9936.65,Luxury Goods,Mobile,500000,11.26
U000019,2019-12-03,16:22:37,11193.51,Luxury Goods,Mobile,500000,23.51
U000019,2019-12-04,17:55:22,10940.98,Luxury Goods,Mobile,500000,20.12
U000019,2019-12-07,14:52:01,12803.05,Travel,Mobile,500000,23.89
U000019,2019-12-14,16:03:09,7942.28,Luxury Goods,Mobile,500000,51.12
U000019,2019-12-17,15:08:38,12771.51,Travel,Mobile,500000,12.41
U000019,2019-12-17,17:38:27,8522.97,Luxury Goods,PC,500000,20.79
U000019,2019-12-19,14:16:38,14954.93,Luxury Goods,Mobile,500000,22.26
U000019,2019-12-19,17:11:52,9497.55,Luxury Goods,PC,500000,24.95
U000019,2019-12-21,14:29:08,10747.78,Travel,PC,500000,50.67
U000019,2019-12-21,15:05:14,12738.21,Travel,Mobile,500000,20.25
U000019,2019-12-26,15:34:13,11914.81,Travel,Mobile,500000,24.76
U000019,2019-12-26,16:43:50,11787.14,Luxury Goods,Mobile,500000,22.72
U000019,2019-12-28,16:19:33,14097.5,Luxury Goods,PC,500000,21.62
U000019,2019-12-30,15:36:04,15980.38,Luxury Goods,Mobile,500000,50.74
U000019,2020-01-02,16:51:15,9569.33,Luxury Goods,Mobile,500000,24.28
U000019,2020-01-02,17:33:14,9931.41,Travel,Tablet,500000,12.7
U000019,2020-01-02,19:45:31,10622.6,Luxury Goods,Mobile,500000,22.8
U000019,2020-01-04,14:56:20,12838.1,Travel,Mobile,500000,22.26
U000019,2020-01-04,15:33:07,12846.99,Luxury Goods,Mobile,500000,12.79
U000019,2020-01-04,16:46:39,12167.83,Luxury Goods,Mobile,500000,23.26
U000019,2020-01-05,15:22:53,12540.27,Luxury Goods,Mobile,500000,22.73
U000019,2020-01-05,16:07:58,10938.99,Travel,Mobile,500000,58.7
U000019,2020-01-07,17:02:35,11444.5,Travel,Mobile,500000,21.65
U000019,2020-01-07,17:08:20,10680.96,Luxury Goods,PC,500000,11.72
U000019,2020-01-09,16:18:58,4191.0,Travel,PC,500000,12.84
U000019,2020-01-11,15:55:38,13866.51,Luxury Goods,Mobile,500000,23.81
U000019,2020-01-18,15:54:49,12479.92,Travel,PC,500000,56.72
U000019,2020-01-18,16:59:55,9290.66,Luxury Goods,Mobile,500000,22.86
U000019,2020-01-18,18:06:17,8754.13,Travel,Mobile,500000,59.4
U000019,2020-01-21,16:50:40,17361.7,Luxury Goods,PC,500000,14.31
U000019,2020-01-25,16:55:02,12878.49,Luxury Goods,Mobile,500000,11.51
U000019,2020-01-28,15:43:25,7311.31,Travel,Mobile,500000,58.04
U000019,2020-01-28,16:08:45,8525.16,Travel,PC,500000,21.28
U000019,2020-01-30,16:54:24,4175.8,Luxury Goods,Tablet,500000,11.25
U000019,2020-01-31,11:30:03,9059.44,Luxury Goods,Mobile,500000,24.74
U000019,2020-02-03,15:08:38,8294.5,Luxury Goods,Tablet,500000,10.48
U000019,2020-02-05,16:08:21,9080.54,Travel,Mobile,500000,21.62
U000019,2020-02-08,13:10:45,8089.15,Travel,Mobile,500000,22.37
U000019,2020-02-13,18:00:52,4723.52,Luxury Goods,Mobile,500000,57.03
U000019,2020-02-25,16:48:54,12483.37,Travel,PC,500000,54.92
U000019,2020-03-02,14:05:22,5351.22,Travel,Mobile,500000,22.05
U000019,2020-03-03,15:31:31,8083.54,Luxury Goods,Mobile,500000,22.99
U000019,2020-03-04,15:44:14,13715.26,Travel,Mobile,500000,20.38
U000019,2020-03-05,16:19:34,8612.16,Travel,Tablet,500000,55.63
U000019,2020-03-07,18:54:56,12439.45,Luxury Goods,Mobile,500000,57.35
U000019,2020-03-14,15:57:18,4705.04,Luxury Goods,Mobile,500000,24.55
U000019,2020-03-14,17:29:49,11996.23,Travel,Mobile,500000,24.79
U000019,2020-03-14,17:44:16,12376.19,Travel,Mobile,500000,51.89
U000019,2020-03-17,15:35:37,7253.6,Travel,Mobile,500000,53.9
U000019,2020-03-19,18:12:29,12385.97,Travel,Mobile,500000,22.33
U000019,2020-03-28,15:03:08,9788.22,Luxury Goods,PC,500000,10.54
U000019,2020-04-01,16:56:11,8040.08,Travel,Mobile,500000,14.7
U000019,2020-04-02,15:54:15,12108.4,Travel,Mobile,500000,20.64
U000019,2020-04-02,16:08:33,12247.54,Luxury Goods,Mobile,500000,52.62
U000019,2020-04-03,16:20:38,12991.45,Luxury Goods,PC,500000,24.18
U000019,2020-04-03,16:24:24,10206.03,Luxury Goods,Mobile,500000,22.92
U000019,2020-04-04,16:03:27,6861.72,Luxury Goods,Mobile,500000,55.02
U000019,2020-04-05,14:31:13,8471.5,Luxury Goods,Mobile,500000,56.63
U000019,2020-04-14,15:37:47,14623.58,Travel,Mobile,500000,22.76
U000019,2020-04-14,16:16:49,9064.39,Luxury Goods,Mobile,500000,13.97
U000019,2020-04-14,16:19:28,10348.43,Luxury Goods,Mobile,500000,13.11
U000019,2020-04-16,14:36:26,13176.28,Travel,Mobile,500000,20.5
U000019,2020-04-16,15:31:10,7683.01,Luxury Goods,PC,500000,24.53
U000019,2020-04-18,14:09:29,8658.2,Luxury Goods,Mobile,500000,13.02
U000019,2020-04-25,16:53:59,8276.35,Luxury Goods,Mobile,500000,21.01
U000019,2020-04-25,18:14:47,4188.76,Luxury Goods,PC,500000,21.76
U000019,2020-04-28,17:20:14,15564.29,Travel,Mobile,500000,59.64
U000019,2020-04-30,16:48:58,4517.62,Luxury Goods,Mobile,500000,56.89
U000019,2020-05-01,17:00:26,11241.32,Luxury Goods,PC,500000,13.06
U000019,2020-05-01,17:17:33,9240.64,Luxury Goods,Mobile,500000,11.36
U000019,2020-05-03,14:02:44,11823.93,Luxury Goods,PC,500000,20.97
U000019,2020-05-03,15:23:15,8682.63,Travel,PC,500000,22.0
U000019,2020-05-07,17:22:51,13324.61,Luxury Goods,Mobile,500000,14.91
U000019,2020-05-12,14:47:55,6074.05,Luxury Goods,Mobile,500000,21.45
U000019,2020-05-16,16:42:13,5436.13,Luxury Goods,Mobile,500000,21.12
U000019,2020-05-21,14:00:03,9159.75,Luxury Goods,Mobile,500000,59.24
U000019,2020-05-21,15:51:49,11010.98,Travel,Mobile,500000,23.33
U000019,2020-05-21,16:02:21,12859.66,Luxury Goods,Mobile,500000,24.68
U000019,2020-05-31,18:12:07,6193.43,Luxury Goods,Mobile,500000,22.17
U000019,2020-05-31,18:45:19,8932.44,Travel,Mobile,500000,52.92
U000019,2020-06-01,14:51:29,10706.45,Luxury Goods,Mobile,500000,12.27
U000019,2020-06-04,15:10:36,10850.62,Travel,Mobile,500000,13.08
U000019,2020-06-04,18:04:16,11707.68,Luxury Goods,Mobile,500000,24.95
U000019,2020-06-05,13:25:12,8673.14,Luxury Goods,Mobile,500000,20.39
U000019,2020-06-05,14:23:23,11685.25,Luxury Goods,Mobile,500000,24.07
U000019,2020-06-09,15:41:09,8911.64,Travel,Mobile,500000,20.56
U000019,2020-06-18,18:18:11,7595.63,Luxury Goods,Mobile,500000,56.94
U000019,2020-06-20,15:25:47,8624.59,Luxury Goods,Mobile,500000,13.99
U000019,2020-06-23,16:58:59,5022.47,Luxury Goods,Mobile,500000,52.11
U000019,2020-06-27,14:11:27,13550.38,Travel,Mobile,500000,51.31
U000019,2020-06-27,16:37:11,5312.34,Luxury Goods,Mobile,500000,11.37
U000019,2020-06-27,16:48:11,10731.29,Travel,Mobile,500000,14.76
U000019,2020-07-03,15:29:24,9525.62,Luxury Goods,Mobile,500000,21.7
U000019,2020-07-03,16:08:44,7152.45,Luxury Goods,Mobile,500000,23.59
U000019,2020-07-04,14:09:17,16983.68,Luxury Goods,Mobile,500000,13.0
U000019,2020-07-05,13:04:45,6896.79,Luxury Goods,Mobile,500000,20.5
U000019,2020-07-05,14:30:42,5782.81,Luxury Goods,Mobile,500000,20.28
U000019,2020-07-05,16:58:17,9485.61,Luxury Goods,Mobile,500000,22.42
U000019,2020-07-05,18:52:17,16191.84,Luxury Goods,PC,500000,22.8
U000019,2020-07-05,18:58:51,8449.75,Travel,PC,500000,10.08
U000019,2020-07-07,13:18:41,7116.55,Travel,PC,500000,10.58
U000019,2020-07-07,14:31:04,11814.7,Luxury Goods,Mobile,500000,10.5
U000019,2020-07-09,14:39:16,5486.53,Travel,Mobile,500000,56.58
U000019,2020-07-09,14:44:19,15940.06,Travel,PC,500000,20.94
U000019,2020-07-11,17:44:18,9198.39,Travel,Mobile,500000,12.99
U000019,2020-07-16,15:20:54,11736.43,Travel,PC,500000,24.32
U000019,2020-07-16,15:55:36,10243.68,Travel,Mobile,500000,22.04
U000019,2020-07-18,13:49:20,11218.23,Luxury Goods,Tablet,500000,10.51
U000019,2020-07-18,16:05:38,11388.21,Luxury Goods,Mobile,500000,52.86
U000019,2020-07-23,15:25:23,11860.72,Luxury Goods,Mobile,500000,50.2
U000019,2020-07-25,17:59:35,8581.79,Luxury Goods,Mobile,500000,14.65
U000019,2020-07-28,15:56:58,9712.02,Luxury Goods,Mobile,500000,24.58
U000019,2020-07-30,15:55:59,7896.62,Travel,PC,500000,10.67
U000019,2020-07-31,19:03:00,13666.23,Luxury Goods,Mobile,500000,51.51
U000019,2020-08-01,16:10:26,9103.52,Travel,Mobile,500000,21.2
U000019,2020-08-02,16:09:25,15120.31,Luxury Goods,Mobile,500000,22.97
U000019,2020-08-02,18:12:45,11827.63,Luxury Goods,PC,500000,11.65
U000019,2020-08-06,17:17:28,7133.01,Travel,Mobile,500000,22.0
U000019,2020-08-08,16:36:09,13279.49,Luxury Goods,Mobile,500000,22.26
U000019,2020-08-11,14:14:38,11079.27,Luxury Goods,Mobile,500000,20.76
U000019,2020-08-11,16:55:33,8347.62,Travel,Mobile,500000,13.82
U000019,2020-08-13,17:01:41,16076.03,Luxury Goods,PC,500000,20.9
U000019,2020-08-20,16:02:56,9881.03,Luxury Goods,PC,500000,53.8
U000019,2020-08-22,18:40:17,10817.49,Travel,Mobile,500000,23.29
U000019,2020-08-27,14:59:04,4175.6,Travel,Mobile,500000,12.81
U000019,2020-08-27,16:30:24,5626.73,Travel,Mobile,500000,14.77
U000019,2020-08-30,15:12:43,15479.78,Travel,Mobile,500000,13.47
U000019,2020-08-31,15:58:10,10928.97,Luxury Goods,Tablet,500000,23.7
U000019,2020-08-31,17:41:44,10359.85,Luxury Goods,PC,500000,24.08
U000019,2020-09-02,14:20:01,10207.58,Travel,Mobile,500000,52.23
U000019,2020-09-05,16:02:10,8496.27,Luxury Goods,Mobile,500000,10.96
U000019,2020-09-08,15:26:22,12770.51,Travel,Mobile,500000,20.93
U000019,2020-09-08,17:17:40,14424.05,Luxury Goods,Mobile,500000,23.61
U000019,2020-09-15,11:39:12,2850.93,Travel,Mobile,500000,10.13
U000019,2020-09-15,15:01:20,7943.46,Luxury Goods,Mobile,500000,22.14
U000019,2020-09-17,15:17:27,5196.29,Luxury Goods,Mobile,500000,55.94
U000019,2020-09-17,15:47:55,9068.55,Travel,Mobile,500000,56.99
U000019,2020-09-22,18:07:44,13299.18,Travel,PC,500000,20.88
U000019,2020-09-24,14:28:44,8012.56,Travel,Mobile,500000,11.97
U000019,2020-09-26,17:14:50,4553.18,Travel,PC,500000,20.73
U000019,2020-09-30,15:04:02,6677.23,Travel,Mobile,500000,11.76
U000019,2020-10-01,15:09:19,9562.03,Luxury Goods,PC,500000,23.08
U000019,2020-10-01,16:20:45,12911.5,Luxury Goods,Mobile,500000,50.21
U000019,2020-10-02,16:19:20,4155.32,Luxury Goods,PC,500000,10.03
U000019,2020-10-03,13:31:08,13735.19,Luxury Goods,Mobile,500000,22.66
U000019,2020-10-06,14:44:23,12457.33,Travel,Mobile,500000,21.57
U000019,2020-10-10,14:55:44,8040.0,Travel,Mobile,500000,56.09
U000019,2020-10-13,17:57:17,11648.41,Travel,Mobile,500000,11.28
U000019,2020-10-17,17:10:05,13833.54,Luxury Goods,Mobile,500000,20.43
U000019,2020-10-20,14:12:05,15158.18,Travel,Mobile,500000,56.27
U000019,2020-10-20,18:46:39,1356.81,Travel,Mobile,500000,13.93
U000019,2020-10-31,15:42:25,9850.8,Luxury Goods,Mobile,500000,12.94
U000019,2020-11-02,15:03:38,4429.87,Luxury Goods,Mobile,500000,20.92
U000019,2020-11-02,17:32:08,7764.92,Luxury Goods,PC,500000,21.32
U000019,2020-11-03,18:43:21,12906.78,Travel,Mobile,500000,20.63
U000019,2020-11-04,18:20:41,9537.25,Luxury Goods,Tablet,500000,13.84
U000019,2020-11-10,14:59:33,4459.59,Travel,PC,500000,10.33
U000019,2020-11-14,15:26:16,10289.81,Luxury Goods,Mobile,500000,23.24
U000019,2020-11-19,14:57:08,10236.28,Travel,PC,500000,22.69
U000019,2020-11-21,14:04:03,8877.99,Travel,Mobile,500000,23.18
U000019,2020-11-26,15:28:57,13045.47,Luxury Goods,PC,500000,24.95
U000019,2020-11-26,15:43:34,12246.61,Luxury Goods,Mobile,500000,24.41
U000019,2020-12-01,16:16:43,11027.34,Luxury Goods,PC,500000,10.38
U000019,2020-12-03,17:03:55,9930.56,Luxury Goods,Mobile,500000,21.29
U000019,2020-12-03,18:29:32,9605.89,Travel,PC,500000,12.76
